run,n_value,f_schumann_hz,f_golden_hz,latitude,longitude,depth_km,magnitude_mw,alpha_event,resonance_score,proximity_2027
9649,17578.25360,7.38700,13585.16000,39.53800,-44.15900,6.70000,9.44000,12.11423,4.26423,4.25853
9650,18033.84970,7.41450,13394.70000,6.70400,-161.22900,43.90000,9.27000,10.23650,2.38650,2.38080
9651,18937.47520,8.03990,13912.10000,7.46400,111.09700,90.50000,7.70000,7.87218,0.02218,0.01648
9652,18158.77290,7.43630,13671.22000,23.61500,103.18500,10.20000,9.04000,8.91289,1.06289,1.05719
9653,18145.23400,7.62960,13643.45000,-1.32100,111.85300,29.80000,9.16000,9.47552,1.62552,1.61982
9654,17667.61840,7.38930,14173.10000,12.50600,-29.92200,52.90000,9.03000,8.88962,1.03962,1.03392
9655,18329.83260,8.27580,14002.19000,52.42100,-150.58100,19.80000,8.71000,8.16207,0.31207,0.30637
9656,17828.98510,7.66190,14120.06000,39.52900,-137.93700,81.10000,9.14000,9.30607,1.45607,1.45037
9657,17606.97230,7.87620,13734.12000,17.22700,176.19900,80.00000,8.73000,8.19818,0.34818,0.34248
9658,18123.89840,7.63460,13980.98000,-36.44300,-60.40400,44.20000,7.67000,7.86543,0.01543,0.00973
9659,18525.87340,8.23370,13815.69000,-2.37500,-73.26000,38.40000,8.62000,8.11366,0.26366,0.25796
9660,18497.08540,8.16880,13748.89000,-30.65800,172.66400,58.80000,8.37000,8.00104,0.15104,0.14534
9661,18693.25820,8.10390,14229.65000,49.17200,-33.03000,71.10000,9.15000,9.44181,1.59181,1.58611
9662,18370.37200,7.75810,13394.78000,-22.35900,29.60200,38.90000,8.16000,7.87777,0.02777,0.02207
9663,17456.83730,7.38050,13201.13000,37.94500,-161.89300,87.20000,8.34000,7.91444,0.06444,0.05874
9664,17786.68240,7.61730,13762.15000,4.32600,0.62600,91.90000,8.58000,8.08239,0.23239,0.22669
9665,18032.98790,8.07970,14052.33000,-36.31600,16.24400,50.50000,8.59000,8.04268,0.19268,0.18698
9666,18393.36570,7.49010,13884.54000,56.69100,79.07100,83.10000,8.85000,8.44251,0.59251,0.58681
9667,17367.77780,7.37330,13982.66000,21.80600,53.31800,72.40000,9.19000,9.67622,1.82622,1.82052
9668,18923.90400,8.16710,13522.93000,16.35200,135.67400,61.70000,8.89000,8.48657,0.63657,0.63087
9669,18651.17330,7.57470,13465.75000,-17.87000,-166.20800,11.30000,8.64000,8.15559,0.30559,0.29989
9670,17899.26370,7.25820,14111.29000,-7.72900,-114.26500,65.20000,9.00000,8.78129,0.93129,0.92559
9671,17896.05460,7.56290,13619.50000,7.90500,-17.53200,22.30000,8.21000,7.93120,0.08120,0.07550
9672,18472.81740,7.96300,13585.12000,-56.22400,-139.36900,94.50000,8.81000,8.37855,0.52855,0.52285
9673,18450.31000,7.79750,13600.95000,58.41700,31.21900,52.60000,9.34000,10.91734,3.06734,3.06164
9674,18183.54930,7.17070,14214.01000,24.60700,74.53800,65.50000,7.88000,7.90350,0.05350,0.04780
9675,17668.60330,7.83320,13846.11000,-35.82300,61.06200,65.50000,8.49000,7.98187,0.13187,0.12617
9676,17369.36100,7.66600,14055.27000,-7.83800,82.73700,13.40000,7.64000,7.86068,0.01068,0.00498
9677,18809.47110,8.17100,13646.51000,-41.37000,-102.13700,83.40000,8.90000,8.53950,0.68950,0.68380
9678,17586.56640,7.48300,13803.31000,-50.24900,-115.47900,19.40000,9.31000,10.59041,2.74041,2.73471
9679,18390.19900,7.84260,13837.21000,26.28300,116.43200,68.80000,8.84000,8.38620,0.53620,0.53050
9680,17957.09770,7.78890,13937.46000,-32.65100,-20.97300,30.60000,8.53000,8.01536,0.16536,0.15966
9681,18489.35920,7.76180,13800.29000,36.44100,147.43600,89.60000,8.68000,8.14951,0.29951,0.29381
9682,18909.81090,8.75600,13390.51000,42.37900,66.37600,89.90000,8.64000,8.15858,0.30858,0.30288
9683,18907.45300,7.63600,14174.54000,51.25800,52.05100,29.10000,8.16000,7.95063,0.10063,0.09493
9684,18271.45720,7.16460,13839.81000,37.40600,-54.06900,94.20000,9.18000,9.58793,1.73793,1.73223
9685,18073.42840,7.52230,13906.15000,-55.08500,-63.03900,80.40000,8.99000,8.76248,0.91248,0.90678
9686,18579.28430,7.84100,14195.09000,28.10800,63.76000,81.60000,9.42000,11.87442,4.02442,4.01872
9687,19050.74320,8.41060,13684.43000,-7.63700,12.46000,6.70000,8.37000,7.95092,0.10092,0.09522
9688,18917.85380,7.62400,13923.24000,42.38400,-81.29900,97.70000,8.03000,7.88503,0.03503,0.02933
9689,18135.42550,7.83770,13546.16000,-55.28300,24.98400,29.00000,8.55000,8.01479,0.16479,0.15909
9690,18184.55410,7.63010,13328.28000,27.36600,-149.06000,91.80000,9.46000,12.35278,4.50278,4.49708
9691,18370.41380,8.81140,13537.59000,46.23700,174.44200,78.30000,8.27000,7.89549,0.04549,0.03979
9692,18358.47180,8.34560,13723.31000,-1.28500,19.93700,67.90000,7.79000,7.87409,0.02409,0.01839
9693,18205.50320,7.30570,13854.58000,28.40200,-169.70800,69.10000,9.49000,12.91166,5.06166,5.05596
9694,17967.57890,6.81030,13468.76000,9.14900,144.19900,61.20000,9.07000,9.03838,1.18838,1.18268
9695,17950.32810,7.81640,13871.47000,20.89200,157.24300,15.10000,9.48000,12.76521,4.91521,4.90951
9696,18062.42400,7.83230,14515.35000,-57.89700,-73.58500,15.10000,8.27000,7.93889,0.08889,0.08319
9697,17771.10020,7.99190,14044.40000,18.77800,-48.39600,64.00000,7.69000,7.87969,0.02969,0.02399
9698,18760.33170,7.90680,14069.43000,-53.07900,102.43100,40.50000,7.56000,7.86060,0.01060,0.00490
9699,18495.47140,7.34540,14021.12000,-24.46800,54.18800,23.50000,7.86000,7.84683,0.00317,0.00253
9700,17704.86630,6.85800,13925.55000,27.83800,-176.79200,72.40000,9.01000,8.78760,0.93760,0.93190
9701,18585.70960,8.19840,13501.91000,20.75800,-89.50700,26.30000,8.59000,8.07547,0.22547,0.21977
9702,19278.60310,8.54420,13814.60000,54.14400,-123.72100,84.50000,9.04000,8.88159,1.03159,1.02589
9703,17910.22540,7.34810,13738.46000,12.09600,147.13800,91.50000,8.83000,8.36215,0.51215,0.50645
9704,17791.94190,7.03120,14164.35000,-33.88700,-78.39500,37.50000,8.02000,7.89948,0.04948,0.04378
9705,18517.79250,8.38880,13787.81000,-0.91900,-137.93600,7.50000,8.29000,7.94084,0.09084,0.08514
9706,18019.25160,7.94940,13905.00000,40.28200,-179.12200,17.70000,7.82000,7.83571,0.01429,0.00859
9707,18978.79470,7.73270,13562.76000,23.18900,-24.93700,87.20000,8.80000,8.35481,0.50481,0.49911
9708,17601.14930,7.46710,13371.74000,-4.59000,14.48800,76.50000,9.31000,10.53202,2.68202,2.67632
9709,19105.32400,8.25240,13359.26000,30.45000,86.92100,67.60000,7.92000,7.90152,0.05152,0.04582
9710,18369.40350,7.83040,13785.71000,58.43300,-140.61900,91.60000,8.01000,7.85339,0.00339,0.00231
9711,18916.76370,8.03770,13946.29000,1.94800,91.75700,86.70000,8.24000,7.92945,0.07945,0.07375
9712,17452.13840,7.06000,14071.25000,58.47500,-108.23500,54.60000,8.84000,8.35824,0.50824,0.50254
9713,18088.88780,7.56590,13363.72000,-0.46600,143.95900,92.20000,7.57000,7.86756,0.01756,0.01186
9714,18506.12440,7.74060,13890.23000,-2.82400,28.14900,6.00000,8.10000,7.89514,0.04514,0.03944
9715,18105.45350,7.63940,13921.20000,-18.52400,26.43200,61.70000,8.90000,8.49568,0.64568,0.63998
9716,17613.35210,6.85840,13681.63000,23.95300,16.81500,33.00000,9.16000,9.49974,1.64974,1.64404
9717,18857.37100,8.08430,13381.94000,-50.48800,-126.47300,41.50000,8.07000,7.93720,0.08720,0.08150
9718,17429.21590,7.12030,13694.16000,-31.44600,98.39100,19.60000,9.36000,11.01407,3.16407,3.15837
9719,17807.33180,7.72470,14115.30000,23.99700,-132.40500,67.20000,7.92000,7.85127,0.00127,0.00443
9720,18790.62280,7.81130,13808.67000,29.90400,-55.18400,10.40000,7.52000,7.87258,0.02258,0.01688
9721,17702.64310,7.53030,13740.39000,28.35500,-19.18900,50.50000,7.84000,7.90475,0.05475,0.04905
9722,18169.28190,7.83910,14468.16000,52.11000,-76.72900,33.60000,8.11000,7.89417,0.04417,0.03847
9723,17807.39010,7.79710,13420.27000,53.59600,173.10900,95.40000,8.97000,8.66923,0.81923,0.81353
9724,17360.14200,7.79590,13998.26000,-36.03900,-124.85200,99.50000,7.66000,7.90876,0.05876,0.05306
9725,18467.94150,8.13950,13964.18000,44.88200,-5.62600,98.70000,8.92000,8.60934,0.75934,0.75364
9726,18193.52600,7.91970,13605.45000,-34.05900,-15.08000,53.10000,9.29000,10.35151,2.50151,2.49581
9727,18539.15550,7.66740,13437.41000,24.74900,57.05000,65.00000,9.23000,9.92399,2.07399,2.06829
9728,17974.64890,8.09010,14360.82000,36.87600,-152.61000,74.00000,7.72000,7.83115,0.01885,0.01315
9729,17184.38280,6.66680,14061.02000,-32.17900,-15.47800,75.60000,9.45000,12.25380,4.40380,4.39810
9730,17895.97390,8.16790,13483.58000,2.51700,-36.44400,98.70000,9.12000,9.24291,1.39291,1.38721
9731,19495.72880,7.72850,13885.72000,21.93700,-145.17000,38.00000,8.02000,7.86071,0.01071,0.00501
9732,17587.30370,7.41700,13956.27000,-27.86200,-39.68900,86.60000,7.52000,7.84931,0.00069,0.00501
9733,18355.19340,7.88120,14392.34000,2.98600,136.83800,25.30000,8.97000,8.68900,0.83900,0.83330
9734,18156.42050,7.48270,13541.18000,-29.67800,-85.29300,70.80000,9.37000,11.18748,3.33748,3.33178
9735,18664.38350,8.11890,13593.66000,33.03400,57.25900,22.40000,9.45000,12.23090,4.38090,4.37520
9736,17794.70870,7.38680,13862.57000,31.50400,112.57300,6.20000,7.99000,7.88765,0.03765,0.03195
9737,19171.58690,8.41960,13684.04000,-51.83300,-29.03100,69.80000,8.66000,8.11800,0.26800,0.26230
9738,17435.31560,7.01730,13977.56000,32.83500,115.23400,11.00000,9.34000,10.80231,2.95231,2.94661
9739,19458.84600,7.66350,13891.12000,39.78400,0.42800,80.20000,9.04000,8.95694,1.10694,1.10124
9740,18557.17900,8.51830,13488.16000,-59.99000,-46.76300,98.60000,8.85000,8.40297,0.55297,0.54727
9741,18182.62660,8.07330,13650.92000,12.42100,48.42500,60.90000,7.59000,7.88510,0.03510,0.02940
9742,18114.89230,7.86030,13973.59000,-34.55400,-127.74700,54.60000,8.44000,8.03041,0.18041,0.17471
9743,18252.84280,8.09120,13872.55000,26.37600,-27.05300,28.30000,8.51000,8.05801,0.20801,0.20231
9744,18284.03750,7.52510,13438.31000,20.89200,100.71100,54.80000,8.61000,8.10847,0.25847,0.25277
9745,17993.19100,7.76540,14103.64000,26.61800,-165.62000,50.70000,8.38000,7.93744,0.08744,0.08174
9746,17352.00780,7.69980,14102.26000,-46.95400,133.45500,96.90000,8.09000,7.91970,0.06970,0.06400
9747,18298.65030,7.88980,13542.91000,-51.70000,91.43400,70.20000,8.26000,7.91950,0.06950,0.06380
9748,17790.03340,8.18380,13544.43000,-52.32500,-151.87400,62.90000,8.87000,8.49451,0.64451,0.63881
9749,18547.36110,7.91930,13882.37000,59.32600,22.14800,58.10000,8.62000,8.15422,0.30422,0.29852
9750,18246.26220,8.16590,14012.68000,-22.84200,-9.43000,9.80000,8.12000,7.87795,0.02795,0.02225
9751,17435.37210,7.38800,13417.68000,4.49200,17.60800,66.70000,8.28000,7.94627,0.09627,0.09057
9752,18466.11620,6.94580,14057.60000,35.63800,104.77500,47.80000,7.66000,7.87572,0.02572,0.02002
9753,18038.25810,7.57730,13559.09000,-57.73600,-66.66600,47.60000,8.20000,7.92235,0.07235,0.06665
9754,18846.26120,8.08390,14301.79000,-9.54500,-6.99100,61.60000,9.48000,12.64971,4.79971,4.79401
9755,18667.58580,7.95170,13933.52000,23.45600,-37.28000,33.90000,8.96000,8.67581,0.82581,0.82011
9756,18847.52660,8.01620,13565.25000,-37.04700,-17.81400,8.10000,8.33000,7.91485,0.06485,0.05915
9757,18250.19740,8.22230,14071.18000,55.23800,-38.61800,61.90000,7.89000,7.90375,0.05375,0.04805
9758,17845.55120,8.00700,13523.08000,-58.06400,95.67400,32.90000,7.54000,7.85205,0.00205,0.00365
9759,18113.52890,8.13110,13770.78000,-27.89200,166.78600,91.70000,7.56000,7.90085,0.05085,0.04515
9760,18791.01070,8.15150,13717.08000,-19.22500,36.60200,87.60000,8.69000,8.15307,0.30307,0.29737
9761,19069.66560,8.14310,13619.20000,-29.95900,-98.45600,19.80000,8.28000,7.95897,0.10897,0.10327
9762,17630.31890,7.18430,14318.10000,-2.10400,-148.70000,43.10000,8.26000,7.93539,0.08539,0.07969
9763,17900.89690,7.31570,13788.44000,29.45500,-67.59500,68.10000,7.71000,7.87012,0.02012,0.01442
9764,18969.55070,8.60070,13775.84000,-29.36500,113.34600,30.90000,8.95000,8.64890,0.79890,0.79320
9765,18302.44520,8.27550,13534.06000,-35.14700,136.06900,51.70000,7.99000,7.90480,0.05480,0.04910
9766,18257.15210,8.16090,13646.56000,1.87000,25.96500,40.90000,7.75000,7.87628,0.02628,0.02058
9767,18035.87840,8.09630,13725.97000,-42.48300,135.83000,45.60000,8.16000,7.92830,0.07830,0.07260
9768,18284.97210,8.37220,13837.27000,-44.98200,59.69100,21.90000,8.66000,8.10579,0.25579,0.25009
9769,18552.28520,8.32750,14146.00000,58.77200,61.51000,95.30000,7.68000,7.90607,0.05607,0.05037
9770,17861.29740,7.44420,14186.34000,27.16600,-68.82900,90.50000,7.64000,7.86892,0.01892,0.01322
9771,18425.27260,7.60320,13603.21000,44.19500,-73.83000,95.10000,8.38000,7.96815,0.11815,0.11245
9772,18086.04190,7.90360,13986.73000,-31.03800,79.18300,15.70000,8.30000,7.92039,0.07039,0.06469
9773,18049.31360,7.91860,14378.38000,18.09400,99.50500,5.10000,8.54000,8.05529,0.20529,0.19959
9774,18321.33570,7.79960,13916.85000,-52.17300,-130.63600,30.40000,9.39000,11.45484,3.60484,3.59914
9775,17934.72500,7.56720,13953.84000,54.75100,-48.02200,57.90000,8.71000,8.21672,0.36672,0.36102
9776,18892.24760,7.58590,13359.02000,7.88900,-124.20400,44.60000,8.30000,7.93423,0.08423,0.07853
9777,18522.12200,8.67800,13741.39000,45.86900,87.80800,90.10000,9.45000,12.23981,4.38981,4.38411
9778,18021.18880,7.84540,13885.18000,48.85300,43.28400,87.80000,8.65000,8.18021,0.33021,0.32451
9779,18134.98200,8.04640,13793.79000,-13.18500,157.06000,58.60000,9.29000,10.40395,2.55395,2.54825
9780,18405.92880,7.97430,13578.24000,-11.75700,-91.20400,91.00000,8.95000,8.63444,0.78444,0.77874
9781,18570.89580,8.45350,13980.51000,40.36300,145.83000,63.80000,7.67000,7.84557,0.00443,0.00127
9782,18379.19280,7.99390,13878.96000,11.29300,119.34500,12.10000,8.62000,8.11100,0.26100,0.25530
9783,18603.14920,7.97090,13629.25000,-18.26100,152.56000,74.40000,8.09000,7.91909,0.06909,0.06339
9784,18016.56860,7.98750,13384.91000,9.12700,145.98700,22.70000,7.78000,7.86606,0.01606,0.01036
9785,18961.02670,8.39040,13372.08000,-20.04000,-57.94500,38.90000,8.61000,8.09853,0.24853,0.24283
9786,18208.02320,7.19540,13539.13000,35.05400,-106.97800,37.60000,9.11000,9.18599,1.33599,1.33029
9787,18126.82610,8.21450,13692.64000,-36.35200,-50.53600,59.30000,9.28000,10.28560,2.43560,2.42990
9788,18610.36720,8.46560,13988.01000,15.16700,-119.59300,58.80000,8.83000,8.35474,0.50474,0.49904
9789,18729.38090,8.01000,14090.82000,7.39900,48.30000,88.70000,9.14000,9.39740,1.54740,1.54170
9790,17858.35210,7.31280,13868.48000,-52.42000,-117.51800,37.00000,8.67000,8.18668,0.33668,0.33098
9791,17446.02750,7.60370,14258.96000,47.22700,-112.57400,23.60000,8.59000,8.05090,0.20090,0.19520
9792,18303.21870,7.59440,14081.78000,-17.42400,-117.87400,91.30000,8.90000,8.52814,0.67814,0.67244
9793,18322.84760,7.97150,13858.09000,39.68800,142.62600,31.50000,7.98000,7.86476,0.01476,0.00906
9794,18531.70510,7.63630,13609.96000,-31.86200,-55.91700,24.90000,9.09000,9.11339,1.26339,1.25769
9795,18329.00430,7.74030,13832.62000,18.80500,1.18400,54.40000,7.84000,7.90332,0.05332,0.04762
9796,18972.30810,7.57890,13955.90000,-51.92400,-51.73300,34.80000,8.32000,7.93680,0.08680,0.08110
9797,18620.06240,7.91110,13828.55000,-1.33100,33.84000,6.00000,9.30000,10.45563,2.60563,2.59993
9798,17388.69060,7.55780,13593.08000,17.31500,109.65100,37.00000,9.10000,9.17460,1.32460,1.31890
9799,18594.42160,7.97920,14377.26000,10.73500,178.20400,22.70000,8.70000,8.17411,0.32411,0.31841
9800,18019.47170,7.83770,13731.59000,49.28100,55.10100,37.30000,8.75000,8.29479,0.44479,0.43909
9801,18662.15770,7.94980,13350.24000,26.64200,-70.80200,7.10000,9.38000,11.27921,3.42921,3.42351
9802,18954.71980,8.31640,13679.98000,31.85700,146.95200,9.60000,9.17000,9.48301,1.63301,1.62731
9803,18061.55670,7.76360,13659.02000,-16.71600,-97.47200,81.40000,7.81000,7.89242,0.04242,0.03672
9804,18307.98190,7.34090,14338.94000,-15.47800,38.21800,38.30000,8.91000,8.52373,0.67373,0.66803
9805,18497.59950,7.62160,13895.33000,-7.62900,-6.29600,80.60000,8.65000,8.13015,0.28015,0.27445
9806,18612.91950,7.85130,13360.55000,6.58200,-128.51200,40.10000,8.79000,8.29562,0.44562,0.43992
9807,17635.40680,7.55730,14156.68000,27.78000,-151.69900,60.10000,7.93000,7.84691,0.00309,0.00261
9808,18478.62370,7.67010,13777.65000,-33.58400,-123.60100,45.40000,9.46000,12.44632,4.59632,4.59062
9809,18071.45200,8.02600,14047.20000,-39.64000,-123.18700,30.40000,8.32000,7.98706,0.13706,0.13136
9810,17735.98720,7.56980,14097.76000,49.37300,88.67000,65.20000,9.01000,8.84406,0.99406,0.98836
9811,18843.17640,7.88820,13995.10000,-16.34900,26.47600,19.00000,9.16000,9.43299,1.58299,1.57729
9812,18781.43520,8.03190,13923.45000,-47.59100,17.69800,73.60000,8.24000,7.88204,0.03204,0.02634
9813,17492.01160,7.10230,13928.50000,50.40600,103.05500,43.20000,9.38000,11.28697,3.43697,3.43127
9814,18616.56460,7.77840,13537.88000,6.24000,-77.96400,28.60000,9.34000,10.88164,3.03164,3.02594
9815,18052.88460,7.72210,13291.92000,17.21600,146.64300,91.60000,9.45000,12.23786,4.38786,4.38216
9816,18190.03660,7.95300,14304.86000,14.11600,-102.58300,32.20000,8.89000,8.48459,0.63459,0.62889
9817,18170.30110,7.80430,13231.36000,-3.47300,151.93400,72.20000,7.61000,7.87147,0.02147,0.01577
9818,19173.10280,8.13420,13286.46000,-44.24100,-148.52500,72.10000,9.41000,11.69989,3.84989,3.84419
9819,19050.46260,7.75290,13878.18000,-16.10200,-178.31800,19.80000,9.01000,8.83571,0.98571,0.98001
9820,18395.02480,8.06730,13632.44000,0.33600,-100.66500,16.30000,8.39000,7.97389,0.12389,0.11819
9821,18691.36970,8.15580,13604.51000,48.36900,-39.74000,18.70000,7.55000,7.88545,0.03545,0.02975
9822,18013.58010,8.32010,13771.76000,-48.30800,124.92500,6.70000,8.87000,8.45977,0.60977,0.60407
9823,17779.05730,7.71540,13615.54000,16.11500,177.25700,64.50000,8.08000,7.87854,0.02854,0.02284
9824,18202.23160,7.93020,13737.73000,20.11100,3.43100,69.70000,8.80000,8.34970,0.49970,0.49400
9825,17245.98860,7.27880,13569.89000,-36.07300,120.09200,56.70000,8.40000,7.98241,0.13241,0.12671
9826,18076.59530,8.20170,13517.82000,1.12200,-17.83600,87.60000,8.73000,8.22188,0.37188,0.36618
9827,17968.19910,7.04820,13892.24000,-43.85100,12.96900,76.30000,8.99000,8.71835,0.86835,0.86265
9828,17166.44940,7.05770,13949.27000,21.75500,-33.88300,89.00000,7.69000,7.88809,0.03809,0.03239
9829,18113.45360,7.73790,13062.75000,52.35100,-48.35400,63.40000,9.12000,9.27498,1.42498,1.41928
9830,18494.84540,7.95830,14012.54000,45.78900,-81.79600,88.80000,8.03000,7.88374,0.03374,0.02804
9831,18978.31100,7.99400,14349.98000,34.66700,-143.09900,51.70000,8.28000,7.89718,0.04718,0.04148
9832,17762.84290,7.73110,13568.77000,-11.93900,108.11600,14.00000,8.04000,7.89100,0.04100,0.03530
9833,18396.29130,8.18010,13430.40000,-3.80300,106.63300,53.60000,8.12000,7.90493,0.05493,0.04923
9834,18656.52380,7.77000,13786.63000,-16.58800,165.00700,34.70000,8.78000,8.31132,0.46132,0.45562
9835,17247.64780,7.28090,13768.69000,9.96600,172.92200,61.90000,8.47000,7.99357,0.14357,0.13787
9836,18743.65050,8.09780,13574.96000,-30.04100,160.40700,38.50000,8.29000,7.96927,0.11927,0.11357
9837,18054.84070,7.88750,14022.06000,42.84000,174.53600,18.80000,9.43000,11.90620,4.05620,4.05050
9838,18058.71380,7.69110,14073.11000,-45.32200,-116.82700,64.70000,8.05000,7.93105,0.08105,0.07535
9839,18331.85690,7.93090,13998.07000,-49.14600,43.98000,15.70000,8.39000,7.92762,0.07762,0.07192
9840,18781.76200,8.43890,14032.39000,-47.46100,-131.29700,43.90000,8.27000,7.97733,0.12733,0.12163
9841,19435.55130,8.61230,14347.13000,-18.84400,-11.41700,66.70000,8.17000,7.89331,0.04331,0.03761
9842,17815.81460,7.67780,13455.18000,-34.78900,-47.92700,22.60000,9.15000,9.39290,1.54290,1.53720
9843,18569.96490,7.86090,13480.03000,-59.68500,127.91300,77.20000,8.29000,7.95206,0.10206,0.09636
9844,17850.87200,7.72390,13649.12000,6.33900,113.75000,91.80000,8.08000,7.90288,0.05288,0.04718
9845,17589.76370,7.43410,14155.38000,35.13600,-165.18500,75.90000,8.85000,8.36303,0.51303,0.50733
9846,16730.61980,6.94980,13668.37000,-57.49300,16.41200,19.50000,7.54000,7.82461,0.02539,0.01969
9847,18312.39900,7.46080,13567.76000,-4.78600,79.49700,39.10000,8.50000,8.01923,0.16923,0.16353
9848,18561.34590,8.11700,13935.73000,-45.63000,-38.45900,21.10000,8.01000,7.86752,0.01752,0.01182
9849,18501.87480,7.66990,14003.18000,18.04300,48.06000,36.60000,7.99000,7.91269,0.06269,0.05699
9850,18499.65520,8.16040,14184.31000,-15.81000,14.55900,46.00000,8.02000,7.86835,0.01835,0.01265
9851,17650.96520,7.58070,14019.66000,-20.72100,-62.96100,73.50000,9.39000,11.37633,3.52633,3.52063
9852,18824.41310,7.67070,13771.74000,35.64900,-137.42200,63.00000,9.32000,10.61655,2.76655,2.76085
9853,17409.49770,7.83720,13916.36000,-22.45800,-172.49000,54.90000,9.43000,12.03858,4.18858,4.18288
9854,18357.05340,7.95700,13298.92000,-27.35300,-86.82700,84.90000,7.71000,7.88526,0.03526,0.02956
9855,17879.00320,7.91570,13642.77000,-57.39100,120.03400,22.00000,7.76000,7.87929,0.02929,0.02359
9856,17985.94290,8.22020,13712.20000,-2.19200,125.09800,33.00000,7.78000,7.87527,0.02527,0.01957
9857,18686.13980,7.65570,13372.20000,41.49700,-123.87600,53.40000,8.92000,8.53128,0.68128,0.67558
9858,18409.68180,8.48380,14010.58000,14.78500,4.86000,45.20000,9.36000,11.14273,3.29273,3.28703
9859,18573.31330,9.01930,13537.39000,-58.86100,-39.23400,35.80000,7.69000,7.85161,0.00161,0.00409
9860,18126.97440,7.27460,13877.33000,34.84100,-130.32100,59.80000,7.86000,7.84039,0.00961,0.00391
9861,18355.74880,8.16680,13920.24000,19.92900,65.53800,90.80000,8.76000,8.28208,0.43208,0.42638
9862,18499.43390,7.76990,13945.59000,37.44800,-152.30700,64.60000,8.54000,8.00475,0.15475,0.14905
9863,18778.82190,8.50860,13733.55000,10.63600,-93.85900,91.40000,7.86000,7.87464,0.02464,0.01894
